"sample","unf_otu","reads"
"RNMB_Foping_BS_P2_tag24_H8","unf_otu310",33
"RNMB_Foping_BS_P2_tag24_H9","unf_otu310",2
"RNMB_Mix_BS_PIX_tag34_C7","unf_otu310",1
"RNMB_YHM_BS_P1_tag15_F7","unf_otu3101",1
"RNBC1_QLMSP4_tag11_B3","unf_otu3102",5
"RNMB_Foping_BS_P1_tag21_A11","unf_otu3102",2
"RNMB_Foping_BS_P1_tag21_E12","unf_otu3102",1
"RNMB_Foping_BS_P1_tag21_H10","unf_otu3102",1
"RNMB_Foping_BS_P2_tag24_H6","unf_otu3103",4
"RNMB_YHM_BS_P3_tag53_A3","unf_otu3104",4
"RNMB_YHM_BS_P3_tag53_A7","unf_otu3105",2
"RNMB1_FXBSP1_tag08_D12","unf_otu3106",1
"RNMB_Foping_BS_P1_tag21_B7","unf_otu3106",1
"RNMB_YHM_BS_P1_tag15_G6","unf_otu3106",3
"RNMB_meicity_BS_P1_tag41_A11","unf_otu3106",1
"RNMB_meicity_BS_P1_tag41_H6","unf_otu3106",2
"RNMB_Foping_BS_P2_tag24_C8","unf_otu3107",1
"RNMB_Foping_BS_P1_tag21_A7","unf_otu3108",1
"RNMB_Foping_BS_P1_tag21_C11","unf_otu3108",1
"RNMB_Foping_BS_P1_tag21_H4","unf_otu3108",1
"RNMB_Foping_BS_P2_tag24_B8","unf_otu3108",1
"RNMB_Foping_BS_P2_tag24_F12","unf_otu3108",1
"RNMB_Foping_BS_P2_tag24_F5","unf_otu3108",1
"RNMB_Foping_BS_P3_tag26_D11","unf_otu3108",4
"RNMB_YHM_BS_P2_tag38_F11","unf_otu3108",1
"RNMB_YHM_BS_P2_tag38_H12","unf_otu3108",2
"RNBC1_QLMSP4_tag11_E2","unf_otu311",1292
"RNMB1_FXBSP1_tag08_A10","unf_otu311",29
"RNMB1_FXBSP1_tag08_A11","unf_otu311",2
"RNMB1_FXBSP1_tag08_A2","unf_otu311",16
"RNMB1_FXBSP1_tag08_A9","unf_otu311",5
"RNMB1_FXBSP1_tag08_B10","unf_otu311",14
"RNMB1_FXBSP1_tag08_B12","unf_otu311",2
"RNMB1_FXBSP1_tag08_B7","unf_otu311",3
"RNMB1_FXBSP1_tag08_B8","unf_otu311",5
"RNMB1_FXBSP1_tag08_C1","unf_otu311",2
"RNMB1_FXBSP1_tag08_C10","unf_otu311",25
"RNMB1_FXBSP1_tag08_C11","unf_otu311",94
"RNMB1_FXBSP1_tag08_C12","unf_otu311",13
"RNMB1_FXBSP1_tag08_D10","unf_otu311",4
"RNMB1_FXBSP1_tag08_D11","unf_otu311",4
"RNMB1_FXBSP1_tag08_D12","unf_otu311",11
"RNMB1_FXBSP1_tag08_D8","unf_otu311",3
"RNMB1_FXBSP1_tag08_E10","unf_otu311",1
"RNMB1_FXBSP1_tag08_E7","unf_otu311",106
"RNMB1_FXBSP1_tag08_E9","unf_otu311",1
"RNMB1_FXBSP1_tag08_F10","unf_otu311",7
"RNMB1_FXBSP1_tag08_F11","unf_otu311",10
"RNMB1_FXBSP1_tag08_F12","unf_otu311",2
"RNMB1_FXBSP1_tag08_F7","unf_otu311",2
"RNMB1_FXBSP1_tag08_F8","unf_otu311",48
"RNMB1_FXBSP1_tag08_G10","unf_otu311",3
"RNMB1_FXBSP1_tag08_G11","unf_otu311",25
"RNMB1_FXBSP1_tag08_G2","unf_otu311",1
"RNMB1_FXBSP1_tag08_G7","unf_otu311",2
"RNMB1_FXBSP1_tag08_G8","unf_otu311",3
"RNMB1_FXBSP1_tag08_H7","unf_otu311",10
"RNMB1_FXBSP1_tag08_H9","unf_otu311",25
"RNMB1_FXBSP2_tag18_B11","unf_otu311",1
"RNMB1_FXBSP2_tag18_B5","unf_otu311",6
"RNMB1_FXBSP2_tag18_C5","unf_otu311",7
"RNMB1_FXBSP2_tag18_C7","unf_otu311",2
"RNMB1_FXBSP2_tag18_C8","unf_otu311",1
"RNMB1_FXBSP2_tag18_E7","unf_otu311",16
"RNMB1_FXBSP2_tag18_F6","unf_otu311",2
"RNMB1_FXBSP2_tag18_F7","unf_otu311",3
"RNMB1_FXBSP2_tag18_G6","unf_otu311",21
"RNMB_Foping_BS_P1_tag21_C8","unf_otu311",3
"RNMB_Foping_BS_P1_tag21_D7","unf_otu311",3
"RNMB_Foping_BS_P1_tag21_E7","unf_otu311",2
"RNMB_Foping_BS_P1_tag21_G6","unf_otu311",1
"RNMB_Foping_BS_P1_tag21_G7","unf_otu311",3
"RNMB_Foping_BS_P1_tag21_H6","unf_otu311",37
"RNMB_Foping_BS_P1_tag21_H7","unf_otu311",3
"RNMB_Foping_BS_P3_tag26_A7","unf_otu311",28
"RNMB_Foping_BS_P3_tag26_C8","unf_otu311",14
"RNMB_Foping_BS_P3_tag26_E9","unf_otu311",1
"RNMB_Foping_BS_P3_tag26_F8","unf_otu311",2
"RNMB_Mix_BS_PIX_tag34_A7","unf_otu311",2
"RNMB_Mix_BS_PIX_tag34_B7","unf_otu311",3
"RNMB_Mix_BS_PIX_tag34_B8","unf_otu311",1
"RNMB_Mix_BS_PIX_tag34_E8","unf_otu311",2
"RNMB_Mix_BS_PIX_tag34_G4","unf_otu311",1
"RNMB_meicity_BS_P1_tag41_A12","unf_otu311",7
"RNMB_meicity_BS_P1_tag41_A5","unf_otu311",19
"RNMB_meicity_BS_P1_tag41_H6","unf_otu311",3
"RNMB_meicity_BS_P2_tag42_G7","unf_otu311",2
"RNMB_Foping_BS_P3_tag26_C8","unf_otu3112",16
"RNMB_Foping_BS_P2_tag24_C9","unf_otu3113",1
"RNMB_Foping_BS_P2_tag24_E5","unf_otu3113",1
"RNMB_YHM_BS_P2_tag38_G11","unf_otu3113",3
"RNMB_Mix_BS_PIX_tag34_A3","unf_otu3114",1
"RNMB_YHM_BS_P2_tag38_C12","unf_otu3115",10
"RNMB_meicity_BS_P2_tag42_B4","unf_otu3115",5
"RNMB_Mix_BS_PIX_tag34_G7","unf_otu3117",2
"RNMB1_FXBSP2_tag18_G12","unf_otu3118",1
"RNMB1_FXBSP3_tag42_G6","unf_otu3118",1
"RNMB_YHM_BS_P1_tag15_H4","unf_otu3118",1
"RNMB_YHM_BS_P1_tag15_C9","unf_otu3119",4
"RNMB1_FXBSP1_tag08_B8","unf_otu312",30
"RNMB1_FXBSP1_tag08_D10","unf_otu312",6
"RNMB1_FXBSP1_tag08_D12","unf_otu312",31
"RNMB1_FXBSP1_tag08_E10","unf_otu312",5
"RNMB1_FXBSP1_tag08_E7","unf_otu312",5
"RNMB1_FXBSP1_tag08_F8","unf_otu312",3
"RNMB1_FXBSP1_tag08_G12","unf_otu312",31
"RNMB1_FXBSP2_tag18_A10","unf_otu312",1
"RNMB1_FXBSP2_tag18_A6","unf_otu312",8
"RNMB1_FXBSP2_tag18_A7","unf_otu312",60
"RNMB1_FXBSP2_tag18_B11","unf_otu312",272
"RNMB1_FXBSP2_tag18_C6","unf_otu312",11
"RNMB1_FXBSP2_tag18_C7","unf_otu312",3
"RNMB1_FXBSP2_tag18_D5","unf_otu312",5
"RNMB1_FXBSP2_tag18_E10","unf_otu312",1
"RNMB1_FXBSP2_tag18_E7","unf_otu312",66
"RNMB1_FXBSP2_tag18_F10","unf_otu312",5
"RNMB1_FXBSP2_tag18_F5","unf_otu312",1
"RNMB1_FXBSP2_tag18_G10","unf_otu312",12
"RNMB1_FXBSP2_tag18_G6","unf_otu312",31
"RNMB1_FXBSP2_tag18_G7","unf_otu312",2
"RNMB1_FXBSP2_tag18_H6","unf_otu312",53
"RNMB2_FXBSP4_tag07_F9","unf_otu312",1
