ID,a_hol,h_hol,AIC_hol,BIC_hol,R_hol,a_gen,h_gen,q_gen,AIC_gen,BIC_gen,R_gen,a_hol_I,AIC_hol_I,BIC_hol_I,R_hol_I,p3_c0,p3_c1,p3_c2,p3_c3,AIC_p3,BIC_p3,R_p3,p2_c0,p2_c1,p2_c2,AIC_p2,BIC_p2,R_p2
40031,6.540502113216995e-05,1126.9488563998932,-182.042753202825,-181.4375830168369,0.7812510902649995,6.541305217178106e-05,1126.9728963732948,2.7371163113798502e-09,-180.04275312377712,-179.13499784479498,0.7812508893469203,5.851554053526442e-06,-162.91044764158454,-162.6078625485905,-0.16477387518786402,0.0003195229764281109,8.752592103701063e-06,-5.8742343121946696e-08,1.5143833471953268e-10,-185.323397497474,-184.11305712549782,0.8942991887920141,0.0003682233160736444,5.047555459370383e-06,-1.2020984960857116e-08,-185.5488196809065,-184.64106440192435,0.8737744546582659
40032,0.0036418163160030215,3233.250884022787,-148.51984039112827,-148.62802009301765,0.02630670466566043,0.003672032863560881,3233.5924384265277,1.7231271431938922e-07,-146.51982593147582,-146.68209548430988,0.0263050418417079,3.291942523908631e-06,-116.16311754398916,-116.21720739493385,-0.831910856296272,0.00029497345979789434,3.010054634432694e-07,-2.826915194174747e-09,1.9100856654549977e-11,-150.5976126164222,-150.81397202020094,0.5913564778399144,0.0002962989219187679,1.0293838546188955e-07,1.2773065166848311e-09,-152.5610324103199,-152.72330196315397,0.5892154220846875
40033,0.22073892396876804,4.454183340507966,-231.79035281010903,-228.3150135735423,0.3140370023817086,,,,,,,2.8747662331518598e-05,-144.9878086969682,-143.2501390786848,-0.13087917820125616,0.1478225490544201,0.0005825361512720474,-8.887368676169151e-07,8.317639557238524e-11,-236.5858260872506,-229.63514761411713,0.4436266169860411,0.15551437215897787,0.0002494769761193256,-2.3743962950048176e-08,-237.6535193993459,-232.4405105444958,0.4311382699978472
40034,9.030186909342319e-08,0.011423227416468063,-369.98938202339934,-369.1935914778026,0.6538811802608673,4.736145831074623e-08,1.283234967341376,0.7475775468663881,-372.9514321971676,-371.7577463787725,0.778880169911707,9.0575607236687e-08,-371.99188101720017,-371.5939857444018,0.6543169531488828,-2.08657565363425e-06,3.0694395219727194e-06,-1.427457874587471e-06,2.27610642953777e-07,-371.7270140000921,-370.1354329088986,0.7939338268211109,9.470666871636397e-08,-6.883498741877051e-08,4.9648760964995526e-08,-373.0312641729321,-371.83757835453696,0.7804791249959114
40035,1.583914461648662,0.013154305354566631,172.3885526397749,174.8263042895113,0.38604062865269506,0.02330214764133376,0.014573476482666159,1.1233402285456178,172.35465431694533,176.01128179154992,0.43334561041470165,0.13305530444619285,190.05544290839723,191.27431873326543,-0.07547333892629848,-4.818647720557055,0.951746007123263,-0.003030589813726216,2.618150113768979e-06,169.81655882386033,174.69206212333313,0.5273649980496864,10.749149997802181,0.430791332205068,-0.000583414716256276,171.4218688349467,175.0784963095513,0.4540453984296735
40036,2.084053379633486,0.0008694521769976316,264.93222189024164,267.28832955093753,0.5022016479980147,2.0840613112444215,0.0008694558419783949,2.1823209905846852e-11,266.932221890213,270.46638338125683,0.5022016552818,0.996817388052081,265.2355819570407,266.41363578738867,0.4577481969691459,-27.732031882349265,2.472666178139128,-0.004184327810562643,2.828156363487221e-06,268.85368275039093,273.5658980717827,0.5037264546935805,0.24079196464962066,1.7066043153322785,-0.0011105927369034646,266.98289996982555,270.5170614608694,0.5010472867940281
40037,0.16243926220538052,0.01943634757756163,111.11963488809235,113.2086797635392,0.4624517181345229,5.338498532125868e-09,0.029865258767521663,3.4230938219456872,111.66198860623294,114.79555591940321,0.5026538407019587,0.0621093346895214,113.20090377831075,114.24542621603418,0.3592039648896881,2.0139804726568546,0.018296866486955936,0.000507807421341456,-7.308480827781389e-07,112.16845994169964,116.34654969259333,0.5323855388288767,-2.73927708228705,0.16245043601438727,-0.00017226161849955498,111.28229498820122,114.41586230137149,0.5069138429077906
40038,0.42692037239142167,1.2650044090745687,-165.73834947360427,-162.7453343506713,0.8808320516290133,0.4637822274546499,1.4134717335942373,0.20677351254994747,-164.53522611016615,-160.0457034257667,0.8836423041827587,0.09833393051886263,-115.45484550742822,-113.95833794596173,0.49583621330040684,-0.021421420804833127,0.38533506722104327,-0.08764567095534609,0.006239485112045835,-164.0118925392041,-158.02586229333818,0.8887289322613097,0.0717659792440053,0.17924041384644993,-0.01357046491009941,-155.41130439825758,-150.92178171385814,0.8465769375246618
40039,0.3796559335536298,1.6661475282687732,-180.19230520501577,-177.13958415578344,0.8443246836775603,0.4409788738016158,1.9107934690313768,0.29953910186076516,-179.3401895260974,-174.7611079522489,0.84943850643854,0.0803686431731947,-129.95643467153567,-128.4300741469195,0.4002033419584071,-0.01898523808669726,0.3348481751122091,-0.08120614910537031,0.005950578362080033,-179.67995769234602,-173.5745155938814,0.8594462124727117,0.07115842233297244,0.13851354881209757,-0.010639792425667831,-168.63391808306753,-164.05483650921906,0.7937070404566444
40042,0.00010569438451391022,238.27026346432064,-1167.2741020629178,-1162.3194284339613,0.38770838451155787,1.4987410068556528e-07,276.2196399869157,1.7718933828142251,-1171.9058709584347,-1164.473860515,0.4322944388886657,1.2715958838782626e-05,-1102.3284942215193,-1099.8511574070412,-0.11189572790633595,8.858787146346154e-05,5.1134812374029485e-05,-2.1101605824413405e-07,2.601371454665253e-10,-1167.9131895924224,-1158.0038423345095,0.41893518357655757,0.0008119332702538561,2.630550914889682e-05,-5.274461934189091e-08,-1162.8585824378436,-1155.426571994409,0.37043550590245944
40043,4.04430124245625e-05,302.0678907612957,-1250.5731778801917,-1245.6185042512352,0.4567354997727927,4.0444507072745495e-05,302.0723781910229,0.0,-1248.5731779099638,-1241.1411674665292,0.4567354357305673,8.969038369555093e-06,-1209.8100435950857,-1207.3327067806076,0.19945384396239285,0.0005069471561478403,1.506712702269585e-05,-3.345838383784117e-08,2.4024491815019044e-11,-1247.0696125615693,-1237.1602653036566,0.4596819323769755,0.0005737504017262687,1.2774061989499422e-05,-1.8841513641779495e-08,-1248.915736578379,-1241.4837261349444,0.4587363107074278
40044,0.002022218972015155,4.211996757088667,-47.60897142263677,-48.39009559776857,0.9867405424692784,,,,,,,0.0006728447332753351,-32.0099812208272,-32.4005433083931,0.5978743875152533,-0.007702153359377835,0.001871457489032411,-7.386955770153867e-06,1.0260057962563836e-08,-54.58330275384415,-56.14555110410775,0.9985229110659976,0.010678838081836077,0.0012204935385197143,-2.3682615050479487e-06,-46.04747508661959,-47.21916134931729,0.9878510985777574
40045,0.00045001970575175854,34.54934641435384,-296.7939964783961,-294.20232274638744,0.6952632685501439,0.0001567887958653369,47.98069241237906,0.3894007542963154,-295.3237663910766,-291.43625579306365,0.7011299065165081,0.00021193457392221227,-291.2963867239193,-290.00054985791496,0.604942175111159,-4.406106721296389e-05,0.0003561515036409812,-1.3811741972732307e-06,-6.23465720816031e-09,-294.07411655586304,-288.89076909184575,0.7092884730406515,-0.00030981016387749777,0.0003937774496047684,-2.333662183973838e-06,-296.04143353918334,-292.1539229411704,0.7089363588702671
40046,0.0008752031220193857,41.23074545438116,-240.47481726261302,-238.20382883075473,0.6672259987254369,0.00012234885804129902,49.16646308810301,0.71944250530853,-240.3683763989436,-236.96189375115617,0.6932935278766407,0.00016684390957055761,-222.33205376054238,-221.19655954461322,0.2806914658003301,-0.0006855270421567302,0.0006139814842066596,-5.512029080389562e-06,1.4860509968833553e-08,-241.25586252737722,-236.71388566366062,0.7294293145478088,0.0009498232349791985,0.00042209726384583436,-2.0972607466818974e-06,-242.1371910856722,-238.73070843788477,0.7159440383037727
40047,1.0569527741921547e-05,593.6451281806063,-1378.649255048394,-1374.0683361660972,0.8577777710413916,3.948370785655797e-06,1186.3241940560092,0.3766566584534292,-1379.20187549385,-1372.3304971704047,0.8625963641661971,7.4252878625724605e-06,-1369.666835788454,-1367.3763763473055,0.8352173133993217,-8.202087257313755e-07,7.884056798380551e-06,8.149419533621332e-08,-1.1637820550386902e-09,-1377.7497311632542,-1368.5878933986605,0.8636216606980972,-2.4632299674834966e-05,1.194277047902499e-05,-5.840920536024865e-08,-1379.0801944707118,-1372.2088161472666,0.8623650809402361
40048,1.3266776023312943e-05,139.24427298470806,-1213.2031152499912,-1208.6777554959085,0.9550641890298325,7.1918354627165115e-06,200.9335926408868,0.15675443968975666,-1212.9978410733368,-1206.209801442213,0.9561797328766374,8.906766302274605e-06,-1179.9338309273069,-1177.6711510502655,0.9266049188340038,1.3349044467665927e-07,1.1549330438259013e-05,-5.489867097358376e-10,-3.025916569346135e-11,-1211.5081557515855,-1202.4574362434203,0.9564931332219538,-2.6482833753562957e-05,1.306248597362906e-05,-1.4667356989212822e-08,-1213.1396988735964,-1206.3516592424726,0.9562667660175771
40049,1.322934420766586e-05,286.23233880079545,-865.2419619355976,-861.4995599137818,0.933259708405481,8.485306747463284e-06,388.79842192861594,0.1341287200204404,-863.7907568264711,-858.1771537937475,0.9340135861346883,8.804113980742656e-06,-845.2165166016814,-843.3453155907736,0.8953199503135746,-1.2604935727535309e-05,1.2814462340858382e-05,-2.864431160876778e-08,1.967856055893633e-12,-861.7951421103234,-854.3103380666918,0.9340195927457411,-1.2245319186528552e-05,1.2785420574166062e-05,-2.816268382301444e-08,-863.7951041839979,-858.1815011512742,0.9340195406125038
40050,0.08552655985908153,0.8273315424058734,-291.32387006837195,-285.41221595316944,0.360051556132436,,,,,,,0.004593365538959615,-137.11353179889826,-134.157704741297,-0.07032165051523931,0.4872648197505989,0.007090723270464581,-2.1795546015742582e-05,2.2417863114266368e-08,-293.0149798345546,-281.1916716041496,0.38499280263081637,0.5149147717822427,0.005381053276039628,-8.775256548976365e-06,-294.53635459948975,-285.668873426686,0.3829163617593003
40051,0.056772702042028333,1.460611818734427,-222.2816548981228,-216.97373419780777,0.036186143219324673,0.05679149366980529,1.46065194674531,1.2454652014159961e-06,-220.28165365402378,-212.3197726035512,0.03618611563286467,0.0006185916730829799,-119.74956268517931,-117.0956023350218,-0.34807506271848343,0.4445403934888182,0.0015953398963277604,-2.4835484958444773e-06,9.838026777881277e-10,-220.86659821499768,-210.25075681436758,0.059623203375056666,0.534022009221044,0.00039872459599881864,-2.0262804325320346e-07,-219.67577415197627,-211.7138931015037,0.03060763922148202
40052,1.4600881155901746e-05,2595.68295706115,-1472.9745466142529,-1468.4775561301542,0.8178461727799404,1.9272086042576575e-06,4467.985758194218,1.0087538340128068,-1486.1255572657408,-1479.3800715395928,0.853218603958358,7.709737640526626e-06,-1427.2169345552313,-1424.968439313182,0.6466828695180786,-6.716098442906598e-06,1.0298495861138574e-05,9.703141786126198e-08,-7.087285989763552e-09,-1491.9597836495934,-1482.9658026813959,0.8687444774006666,-2.8915586776859578e-05,1.613139080332547e-05,-2.874392039305395e-07,-1491.844500295159,-1485.099014569011,0.8647176181611226
40053,1.4553658378213541e-05,2511.2155380799004,-1483.1905703381592,-1478.6935798540605,0.8429335010534075,2.070810920962174e-06,4318.784468844425,0.9631823130695789,-1498.3546516106023,-1491.6091658844543,0.8770374215472534,7.812399858586616e-06,-1432.6528124147071,-1430.4043171726578,0.6737444528838344,5.34087785467121e-06,7.1484257950238996e-06,3.140804168726308e-07,-1.1115601571510942e-08,-1512.3852127915309,-1503.3912318233333,0.9021865454816309,-2.9476493388429884e-05,1.6296657752853202e-05,-2.88918002262889e-07,-1507.647569432106,-1500.902083705958,0.8923038121710618
40054,1.0986972521109806e-05,4328.543629157348,-1451.5755106331296,-1447.078520149031,0.569512087243895,2.3599592902101563e-06,6689.038619581613,0.8098046564103429,-1452.61726549117,-1445.871779765022,0.5877022692418948,5.198929519778517e-06,-1429.474373266107,-1427.2258780240577,0.4068629825342719,-7.933802076124563e-06,9.464048574037448e-06,-1.367328627039046e-07,-8.078374303152731e-10,-1451.4781848282826,-1442.484203860085,0.5927350063260515,-1.046418925619841e-05,1.0128905455529316e-05,-1.8055637421290835e-07,-1453.4625378608812,-1446.7170521347332,0.5926439609782659
40055,8.479247724180183e-06,6911.352491327572,-1518.6994460372441,-1514.2024555531455,0.5502139907648309,8.47960118766089e-06,6911.600825492494,1.3267658083293554e-09,-1516.6994460879425,-1509.9539603617945,0.5502139550340656,3.6079988694481813e-06,-1492.740624279531,-1490.4921290374816,0.36002961238942643,-3.854488581314705e-06,9.70273204914314e-06,-4.434626331047093e-07,7.590458297289441e-09,-1518.1860882043375,-1509.19210723614,0.5720505769004935,1.9921085123966914e-05,3.455722139413618e-06,-3.169595324183405e-08,-1516.6918553486523,-1509.9463696225043,0.550146204765165
40056,5.6822235721565306e-05,18227.297391920853,-114.44098648381683,-115.22211065894862,0.6451829882618701,0.00017297243219194236,26570.634942323588,1.4791025249470717,-113.72399504900125,-114.89568131169895,0.725443047581042,2.2212765964146897e-05,-112.56096825604887,-112.95153034361476,0.2847844114327892,2.169541304667991e-05,-8.63975997643961e-05,0.0001625583271977643,-5.833391253129216e-05,-118.39024883467755,-119.95249718494115,0.9275532747031546,-9.806458285451548e-06,6.585327510917017e-05,-2.2197012181107706e-05,-115.2861955164372,-116.45788177913491,0.7989281851813935
40057,0.00013925417285798325,527.4602361018681,-111.05731897822207,-111.47380003976596,0.9337863170920512,3.0106503010163266e-05,835.462468797527,1.0035934516521925,-113.74336492131363,-114.36808651362946,0.9696715806955037,6.580476855888584e-05,-101.72894995666094,-101.93719048743289,0.5865625307411306,-7.560662447559807e-05,0.00011935809339506857,-2.0363710797606003e-06,-5.676884976465707e-08,-115.96748095810491,-116.8004430811927,0.984999544831232,-0.00014004236801998864,0.0001410758625546535,-4.0849429262960724e-06,-117.76641032577768,-118.39113191809352,0.9844883350658107
40058,0.00017143245773310056,1626.6132485777719,-64.40555057845545,-65.63296185621567,0.15174146946212885,,,,,,,3.72282333358509e-05,-64.41846805177386,-65.03217369065396,-0.3006731154828517,0.0008214459999999988,-0.00031996345833333286,5.136637499999994e-05,-2.098236979166665e-06,-325.33050592168286,-327.7853284772033,1.0,-0.0005885692500000039,0.00024068546250000087,-1.1580734375000041e-05,-68.5182709145606,-70.35938783120093,0.81596215162477
40059,0.00015712867815320664,868.317246332563,-164.6728357732907,-164.27838661861827,0.8937187372861559,6.681234104632949e-05,1174.509541009248,0.7918836835767937,-165.27413169980434,-164.6824579677957,0.9203583379421755,5.265866406878317e-05,-152.39661437108646,-152.19938979375024,0.5275426265083308,-0.00012702498589902146,0.0001900944042487565,-1.4210831456055505e-05,3.5532248302705036e-07,-165.77894138839906,-164.99004307905417,0.9396967572593858,2.663720998558173e-05,0.00010078767476087583,-3.1857671748960154e-06,-162.44398400532452,-161.85231027331588,0.8909115608448089
40060,7.935661944369343e-05,557.3549884402688,-92.34198637437231,-93.1231105495041,0.9109638875062825,3.763899110187374e-05,900.4368833646107,0.4884289793863259,-90.92269258735011,-92.09437885004782,0.9207185712530102,4.658725000017405e-05,-89.79303038791198,-90.18359247547788,0.7823505937874464,0.00030731759999999493,-4.989464285714158e-05,1.088863616071417e-05,-3.604257812499968e-07,-92.95457611699543,-94.51682446725903,0.9646026540437431,-8.021220000000112e-05,8.620213214285739e-05,-2.0866919642857228e-06,-91.74560831201315,-92.91729457471085,0.9327490997278727
40061,3.64276615161252e-05,2401.9848558947833,-155.85146189102002,-155.69257880766034,0.7107653415274207,,,,,,,2.801909482652576e-06,-135.79560034908317,-135.71615880740333,-0.8235080227492912,0.00013277180774879508,6.9514969506567305e-06,-5.839293214011212e-08,1.4794920739863452e-10,-149.43991209110908,-149.12214592438974,0.6088883288306024,0.00019250013232468787,3.316248285902981e-06,-1.2663314621357688e-08,-149.98633445865616,-149.74800983361666,0.5309589331097251
40062,1.215901347784154e-05,1634.8378045869301,-160.98791254133903,-160.82902945797935,0.9443408037885928,2.878047753895885e-06,1968.9172110768873,0.46006053777146105,-161.70594447874893,-161.46761985370944,0.9603537036349128,3.15707984555047e-06,-141.78071097175928,-141.70126943007944,0.3425655079483084,7.058179449860295e-06,8.107831222253878e-06,-4.591328881509047e-08,8.240238178802937e-11,-160.3639863818138,-160.04622021509445,0.9634838786294432,4.032470579224792e-05,6.083128598735621e-06,-2.0443538296942457e-08,-160.62922399449076,-160.39089936945126,0.9546414295678656
40063,5.0853765642955295e-11,0.0018928579097510223,-451.4327687103617,-449.76634202224926,-0.07419200785452085,5.0853765642955295e-11,273046.06598856015,0.25061494450937505,-495.8127549537181,-493.31311492154947,0.36020859029768537,5.0853765642955295e-11,-453.43276879877726,-452.59955545472104,-0.07419201070299741,2.0035596663847996e-06,1.827962605236577e-11,1.4158102415065616e-15,-2.4476888790053036e-20,-497.2252110891034,-493.89235771287855,0.4765660970075152,1.168268571863932e-06,1.0535358851612815e-10,-1.244256300754271e-15,-498.7865830092198,-496.2869429770511,0.4628848979421556
40064,0.00010526168361613131,146.8446432565185,-235.75215276525716,-234.08572607714473,0.6869536105048788,6.400129912709218e-07,281.04000660735534,1.774778844756563,-237.6958783169671,-235.19623828479845,0.7508379456920022,5.570767263352039e-05,-233.04188671837298,-232.20867337431676,0.5874389152526031,-0.00033866690862658353,8.811082902481234e-05,2.266950501058893e-07,-9.634116881121953e-09,-237.01243910777413,-233.67958573154925,0.7693364900734345,-0.000609026655244642,0.000131333754651802,-1.050075845479151e-06,-238.57840130732615,-236.0787612751575,0.7633714488573986
40065,2.8357782661192488e-05,170.95703683540745,-311.2511872444735,-309.16214236902664,0.5095126050565892,4.891663424100301e-06,421.80694517065734,0.5883479390928306,-309.4627744210286,-306.32920710785834,0.514260708523613,2.124797222768926e-05,-312.7187829199371,-311.6742604822137,0.4971610088584354,-0.00020139854828094345,4.3940630218285974e-05,-4.468486945781048e-07,2.2543944887420866e-09,-307.4398833127926,-303.26179356189886,0.5137308609124231,-0.00011172549724269962,3.2357850326769496e-05,-1.3118695521379166e-07,-309.3863120388726,-306.2527447257023,0.5124887984105654
40066,8.31589692884549e-05,1.0976052171596251e-06,-173.73939526603846,-172.1942178215589,0.7908771994961393,1.943742970267337e-05,5.2176011955396007e-08,0.2734432721989797,-173.15165919390404,-170.8338930271847,0.8081917201744789,8.31614225467181e-05,-175.73939560375308,-174.9668068815133,0.7908779154460039,-0.00243992485509845,0.0001917119340919489,-1.2289687295116653e-06,3.3936843712740546e-09,-173.6761230062275,-170.58576811726837,0.8361227074971072,0.0010043400262469558,3.856514085634005e-05,1.843604983428913e-07,-173.78944870596857,-171.47168253924923,0.8156133198431194
40067,4.912378001886708e-05,1.0390112725744416e-07,-270.4603990865363,-268.0226474367999,0.5028329727979304,7.694942074198963e-06,24.907038826692045,0.4078023734388643,-268.6148587161107,-264.9582312415061,0.5058203396733166,4.912378183963284e-05,-272.46039908830085,-271.24152326343267,0.5028329735814511,0.0012988467306052937,-1.880135654171384e-05,6.067332362097502e-07,-1.395125630135489e-09,-266.8955096020736,-262.0200063026008,0.5112580861208099,-4.919632021654144e-05,4.4124264077887006e-05,2.5106742557228067e-08,-268.5564080911442,-264.8997806165396,0.5045835970087249
40068,0.03835847910333112,43.72879484302469,-59.11410556013392,-59.53058662167781,0.2807766531802188,0.03840527836957652,43.7338533680707,7.323033290873582e-10,-57.114105568855564,-57.7388271611714,0.28077178617146226,0.00035170134970652356,-50.44115170049786,-50.64939223126981,-0.21219913559039094,0.0157822860718026,-0.0002237121071075179,1.6314929236421818e-05,-1.2945520094767457e-07,-82.9817618447789,-83.81472396786668,0.9930789393947979,0.013549398537185049,0.0004488816104541133,-3.1113618952144466e-06,-71.69718575452254,-72.32190734683837,0.9366506250834826
40069,0.22112129731446495,32.33967854526945,-52.4528753254431,-52.86935638698699,0.0566362282897962,0.22113674843006104,32.3397758808355,0.0,-50.45287532708505,-51.07759691940089,0.05663622590906259,0.0005207777585791717,-45.340200631486724,-45.54844116225867,-0.23358446275758538,0.028506546388619228,-0.0007994759683403541,1.8785546606745046e-05,-8.721462891173756e-08,-65.84900898997498,-66.68197111306276,0.9480595611807806,0.027002238672067712,-0.0003463461515691162,5.697955225523908e-06,-66.69097618584787,-67.31569777816371,0.9370019910368289
40070,0.12126643813046112,17.470831026425405,-47.42368895228819,-47.84017001383208,0.2919444722580473,0.12127652585726767,17.470954525216246,0.0,-45.42368896235584,-46.048410554671676,0.2919444082266046,0.000798223016229116,-37.386347786200865,-37.59458831697281,-0.377927344817512,0.027504078944549332,0.005338057946374981,-0.00015229762340504576,1.0308889988951589e-06,-49.60170485725787,-50.43466698034565,0.7471199331058009,0.04528520460312974,-1.799927716245779e-05,2.399520242608917e-06,-45.04360044717848,-45.66832203949431,0.24559245385190287
40071,0.1660502241635502,13.642358261427702,-46.34217873937648,-46.75865980092037,0.39317772364011017,0.1857647748680269,13.918135757265578,0.3561022450724396,-44.52635564441027,-45.15107723672611,0.41152108199266413,0.0008780279698639148,-33.16561837750934,-33.373858908281285,-0.4770236674789634,0.03476737270352597,0.008596966826436691,-0.00024916788005565173,1.668118771885704e-06,-57.17000472619691,-58.00296684928469,0.9487384384049522,0.06353965519768905,-6.986307227432039e-05,1.1531628037803588e-06,-41.39927400393532,-42.023995596251154,0.00898503176823906
40072,0.028480620550832114,9.241258539971623,-45.74237931697026,-46.15886037851415,0.7350848690303478,0.0284841054249525,9.241494834189325,9.947598300641403e-14,-43.74237932840448,-44.36710092072032,0.7350839259702857,0.0013592634674688409,-35.76520834057265,-35.973448871344594,0.03486829265472724,0.0383418865734195,0.0028334364215637634,-3.5796698757547105e-05,1.4351188702897658e-07,-45.03911553152339,-45.872077654611175,0.8460215240586844,0.04081722863206705,0.0020878101902150567,-1.426103485322661e-05,-46.932269237458215,-47.55699082977405,0.8432549591474799
40073,0.021743972883265572,10.981016453413785,-44.25228842838567,-44.66876948992956,0.7493126347367465,1.9735652470043163e-06,12.261023798791218,6.520251762558452,-59.329151126604586,-59.95387271892042,0.9854070119317442,0.0010201670738660962,-35.64146305912654,-35.84970358989848,-0.007753422467752014,-0.008055089690026404,0.012683763471040324,-0.00031313075060466556,1.9447820809860728e-06,-45.57748647327315,-46.41044859636093,0.8964980604667836,0.025489176082166408,0.002579509643290472,-2.1293090809943198e-05,-38.409110593336706,-39.03383218565254,0.5229348813592574
40074,0.027190717729560054,13.347338176281145,-47.10254889590634,-47.51902995745023,0.6148869199822613,0.027190372654425587,13.347306580067952,3.7219249904296703e-10,-45.10254889482323,-45.727270487139066,0.6148870069535166,0.0008796223553610982,-37.033200993686975,-37.24144152445892,-0.22978048341657487,0.014798781829002003,0.007119087981961499,-0.0001677232356252811,1.0124157027948735e-06,-49.40191867015395,-50.23488079324173,0.864731589492031,0.032261273764999834,0.0018590100841579826,-1.5798229563277523e-05,-45.11763399991904,-45.74235559223488,0.6144612106241238
40075,0.014159865107457703,26.852561561161544,-55.25732179741455,-55.67380285895844,0.5884761554423188,0.014169055420694576,26.855754539622033,7.808331758951681e-11,-53.257321703394624,-53.88204329571046,0.5884708545422611,0.0004960367038331359,-47.38316175684874,-47.59140228762069,-0.010544613958275662,0.01773589185563306,8.437754710373774e-05,1.4400961969819272e-05,-1.317257653352821e-07,-56.59781032860732,-57.430772451695105,0.8302536004251326,0.015463840850714408,0.0007687681436725034,-5.36605432777319e-06,-58.00461369990555,-58.629335292221384,0.8126138125518441
40076,0.011771475063115044,11.004513482751392,-47.039690630975585,-47.456171692519476,0.7864774119562943,0.011771630819558121,11.00449063307109,8.00028072678316e-08,-45.039690607797226,-45.66441220011306,0.7864773271006104,0.0010506600708155567,-40.525165358492295,-40.73340588926424,0.3352561001724951,0.009476859520306118,0.0053549145716021845,-0.00011644907145981731,7.07474794774702e-07,-43.11665922294614,-43.94962134603392,0.7890771375095288,0.021679626490998007,0.0016791788822265,-1.0284072054786842e-05,-43.46480082367964,-44.089522415995475,0.722227559473081
40077,0.0008615787032288935,1449.5472178491718,-91.27043018242247,-91.68691124396636,0.16216584339468487,5.945178127575446e-09,1364.4336398563455,10.668444267280446,-90.58792126075073,-91.21264285306657,0.33436936327803146,7.144331156450079e-06,-87.0448555774948,-87.25309610826675,-0.2728350682152689,4.8832875694428384e-05,0.00016320754403093148,-4.834442581468946e-06,3.260610524613547e-08,-100.2973465173193,-101.13030864040708,0.9044414399461537,0.000611234118931869,-6.199798294143356e-06,5.8490947221222365e-08,-88.32264094952035,-88.94736254183618,0.018720974806510027
40078,176.4068988159934,470.0311300549484,-79.76417869650092,-80.18065975804481,-3.079361197144692e-07,,,,,,,3.353385322979463e-06,-74.40450904262642,-74.61274957339836,-0.45238859375190743,0.002718032776077058,-5.54915840004139e-06,-7.484147669540501e-10,6.909958222158081e-12,-86.12127606700598,-86.95423819009376,0.8220375288487505,0.002906970335235472,-9.09422679764569e-06,9.496375431499536e-09,-87.75320317242623,-88.37792476474206,0.810778521242244
40079,0.00427488873829085,220.55719118053892,-74.59775088008328,-75.01423194162717,0.002337111402473502,,,,,,,5.707928582232569e-06,-64.65138528775611,-64.85962581852806,-0.6139746307425193,0.005305908317306881,-1.687645946879512e-05,6.230123175010833e-08,-4.8089023373279155e-11,-76.45450475644992,-77.2874668795377,0.6241125398431202,0.003991020092755268,7.795017774814499e-06,-8.996153772131449e-09,-75.59040036971979,-76.21512196203562,0.39414509808475084
40080,0.0005358729093047909,101.82819095680392,-70.79763057354481,-71.2141116350887,0.412621390948703,,,,,,,1.2143895131488947e-05,-58.58094548811673,-58.78918601888868,-0.605761680814918,0.0037264535752615496,7.068266456498476e-05,-1.8158587064535115e-07,1.1527223546357638e-10,-68.41387472339136,-69.24683684647914,0.5511867972789068,0.006878318479072788,1.1543673282415268e-05,-1.0681817384337916e-08,-66.49874515649825,-67.12346674881408,0.13810938480534474
40081,0.00036509412350138604,40.56467703524539,-77.52818227188392,-77.94466333342781,0.9642965764232039,0.0003126887056197347,41.02055773273986,0.03990209388394894,-75.56723750759237,-76.1919590999082,0.96452907110412,3.0208060025849193e-05,-53.961629624548905,-54.16987015532085,-0.16220611791453066,0.005082478204152929,0.00010461620141445092,-1.8959610771995624e-07,1.0198761021857853e-10,-76.85507808185481,-77.6880402049426,0.9794927092708952,0.007871104346248431,5.2292722413712543e-05,-3.838800545089806e-08,-70.62532796753743,-71.25004955985327,0.919165368021592
40082,0.00039184359895050314,27.679310723201223,-65.40430959320875,-65.82079065475264,0.9032128099973578,,,,,,,4.369444151852697e-05,-51.69487146867881,-51.90311199945076,0.1556350047985705,0.002123126154078106,0.00021532549866977454,-4.983272948212903e-07,3.1717115250474245e-10,-71.27275516744669,-72.10571729053447,0.9813113518349665,0.010795471407562287,5.260477110144898e-05,-2.8085390319877646e-08,-58.253758842590514,-58.87848043490635,0.7716036850001466
40083,0.000333137173455178,23.247085611515832,-59.68124809750884,-60.09772915905273,0.8416257275383399,,,,,,,4.668739430280233e-05,-49.328280597746826,-49.53652112851877,0.12195583461135606,0.005522057513529156,0.00010941448062461023,-4.792145530969326e-08,-3.546813324130327e-11,-75.08025445416433,-75.91321657725211,0.9937545583236941,0.004552259678713243,0.0001276109666572701,-1.005069517925455e-07,-75.6713380089185,-76.29605960123433,0.9921015125951008
40084,0.00029108894369866967,20.562560549451657,-60.72622627876834,-61.14270734031223,0.8956629595130898,,,,,,,5.056946081105629e-05,-49.87081458292407,-50.079055113696015,0.29908291330689585,-4.005296074252122e-05,0.00019898337076225913,-2.9888738866754513e-07,1.3686585553939955e-10,-62.98240162570556,-63.815363748793345,0.9632046885589715,0.0037022418327078677,0.00012876604041315242,-9.596836509997737e-08,-62.45136633111005,-63.07608792342589,0.9438958577708211
